gene_id	gene_name	individual_1	individual_2	individual_3	individual_4	individual_5	individual_6	individual_7	individual_8	individual_9	individual_10
ENSG00000185359.14	HGS	33.3412	44.5913	21.3066	29.3836	15.9167	12.6173	28.5955	22.4738	37.9791	23.2577
ENSG00000185361.9	TNFAIP8L1	19.2571	11.4522	19.7176	7.2652	13.6283	4.9786	10.7476	14.6757	8.1353	10.098
ENSG00000185372.3	OR2V1	0	0	0	0	0.1053	0.0861	0	0	0.0196	0
ENSG00000185379.20	RAD51D	6.4476	4.4702	9.2209	8.1012	3.0832	13.4136	12.1691	3.1667	1.6176	5.2261
ENSG00000185385.4	OR7A17	0.0218	0	0.0165	0	0	0.1595	0	0.0184	0.0291	0
ENSG00000185386.15	MAPK11	7.547	28.8437	24.3105	26.6445	19.34	2.7201	109.273	9.3144	4.0814	4.0367
ENSG00000185390.2	FGF7P2	0	0	0	0	0	0	0	0.233	0	0
ENSG00000185404.17	SP140L	7.4995	12.3343	20.3194	8.4857	8.6299	31.6526	2.1784	13.6359	5.3519	5.3957
ENSG00000185414.20	MRPL30	29.0423	30.0373	31.8855	26.7174	25.1956	15.1844	48.2614	17.475	22.6582	31.6607
ENSG00000185418.16	TARS3	2.8644	13.8246	3.5942	12.4511	14.5271	30.457	18.3153	7.1527	4.0431	6.2244
ENSG00000185420.19	SMYD3	10.096	22.193	11.6669	11.5031	10.5327	65.0199	45.3332	8.3247	15.9669	11.862
ENSG00000185432.12	METTL7A	15.7539	199.4268	56.5141	139.5118	148.1841	114.7471	162.7573	129.8231	33.7988	32.7059
ENSG00000185433.10	LINC00158	0.0198	0.0934	0.7634	0.3071	0.0994	0.058	0.2805	0.0835	0.0396	0.0417
ENSG00000185436.12	IFNLR1	7.2692	9.4741	26.1808	3.372	5.2023	0.2912	0.4104	11.3512	16.4628	9.3439
ENSG00000185437.13	SH3BGR	0.5472	1.1611	0.0827	3.1674	0.1962	0	0.2906	0.2768	0.1825	0.2304
ENSG00000185442.13	FAM174B	7.1568	25.1889	1.9782	6.8305	11.9345	0.8583	1.8144	29.1541	15.34	6.3976
ENSG00000185448.10	FAM47A	0	0	0	0	0	0	0	0	0	0.0673
ENSG00000185453.13	ZSWIM9	8.8691	15.8372	11.7797	10.5388	6.6112	6.8485	17.7392	7.0751	9.7037	5.0805
ENSG00000185467.7	KPNA7	1.5649	0.1491	0	0.2451	0.068	0	0	4.6382	0	0.9985
ENSG00000185475.11	TMEM179B	55.6391	42.916	30.377	55.9969	46.776	21.5978	27.9201	49.4366	152.7121	87.7204
ENSG00000185477.5	GPRIN3	0.6054	4.788	1.5788	4.0649	9.3618	1.5105	4.7356	9.8092	1.0554	5.4089
ENSG00000185479.6	KRT6B	26.9705	47.5322	0	0	0.102	0	0	46.8607	1.1855	26.935
ENSG00000185480.12	PARPBP	10.8733	3.3451	18.8711	6.7867	0.8405	8.6357	1.2659	1.4966	6.232	8.853
ENSG00000185482.8	STAC3	2.934	4.3966	12.743	8.1686	6.959	9.917	10.1796	22.4961	2.2188	2.3063
ENSG00000185483.12	ROR1	1.3998	10.4851	0.4232	2.6676	4.6189	0.0178	0.3663	7.082	22.4824	0.9227
ENSG00000185485.14	SDHAP1	6.9041	12.156	10.6203	12.2562	1.2599	7.9004	6.0675	5.7392	12.7297	7.3455
ENSG00000185495.10	AC138393.1	1.5235	9.2981	2.9426	4.7247	1.0523	19.7614	1.2819	2.0617	4.1291	2.0198
ENSG00000185499.16	MUC1	97.8059	147.5351	6.2911	20.1131	100.1465	0.2541	4.666	518.1948	200.6683	89.2025
ENSG00000185504.17	FAAP100	35.8189	70.7738	40.7109	52.6807	17.757	11.3303	92.7415	21.0539	38.1551	33.784
ENSG00000185507.21	IRF7	21.7966	69.5802	26.722	32.9555	11.7934	15.1436	74.6172	63.8236	61.0803	36.5965
ENSG00000185513.17	L3MBTL1	0.7363	1.5706	0.7552	2.3703	0.1547	3.3754	0.7448	0.4434	1.0949	1.517
ENSG00000185515.15	BRCC3	91.3537	21.9207	40.8011	22.1682	12.4534	30.1447	19.1399	29.04	19.4334	85.1708
ENSG00000185518.12	SV2B	0.0179	0.4736	0.0812	1.4679	0.2825	0.6033	0.5334	0.2364	0.2229	0.3141
ENSG00000185519.9	FAM131C	2.6157	0.4111	0.0359	7.5709	5.0146	0	1.5574	0.401	6.2832	4.3059
ENSG00000185522.9	LMNTD2	1.7783	3.9709	0.832	1.4297	0.6276	0.2895	1.7738	3.4748	4.2377	2.4367
ENSG00000185523.6	SPATA45	0.485	0.3812	0.4887	1.0027	0.5798	2.132	2.4324	0.1363	0.6472	1.3615
ENSG00000185527.12	PDE6G	0.9711	3.8162	17.5023	2.5483	2.7864	6.2395	1.7852	12.4088	9.5206	1.4156
ENSG00000185532.20	PRKG1	0.7401	4.1066	0.3394	1.3798	8.2084	0.0093	0.7894	2.2082	1.127	2.0379
ENSG00000185551.15	NR2F2	3.0568	36.4626	3.5799	19.912	87.2964	0.037	9.7487	23.985	38.4498	20.3192
ENSG00000185559.16	DLK1	0	50.1002	0	0.0806	0	0.0228	0.0828	0	0.0624	0
ENSG00000185561.10	TLCD2	3.1419	8.6643	0.5569	3.4921	4.1882	0.1426	1.5381	13.2108	5.2967	5.6494
ENSG00000185565.12	LSAMP	0.1988	4.2313	0.1142	52.0614	0.1141	0.035	63.4536	4.8548	2.892	4.5378
ENSG00000185567.7	AHNAK2	2.1769	89.7911	0.1876	1.1522	42.9849	2.6731	0.9287	23.3886	27.7033	10.0931
ENSG00000185585.20	OLFML2A	18.363	56.8162	0.3013	19.3942	88.5191	0.0354	10.7354	5.0627	38.3143	13.2527
ENSG00000185591.10	SP1	55.1437	64.7896	75.7813	38.9051	74.4705	66.7608	18.5142	46.855	62.1512	41.1035
ENSG00000185594.7	SPATA8	0	0.2587	0	0.2268	0.0787	0	0	0	0	0
ENSG00000185596.16	WASH3P	8.3853	12.3053	6.653	20.537	5.7152	8.6673	18.354	5.5448	9.3562	2.9304
ENSG00000185607.5	ACTBP7	0.5822	0.6292	0.55	3.6862	0.0522	1.5996	0.5797	0.2455	2.4766	0.7662
ENSG00000185608.8	MRPL40	54.2001	53.1975	57.6383	41.1815	56.3159	12.6879	103.644	45.4553	36.5543	51.9771
ENSG00000185610.6	DBX2	0	0.4582	0	1.3862	0	0	0.4386	0.0492	0.0778	0
ENSG00000185614.7	INKA1	18.0545	7.0948	2.3341	16.2894	18.2897	17.8694	34.8332	3.2717	1.4795	4.8352
ENSG00000185615.16	PDIA2	3.8778	0.4313	33.5933	10.7399	0	1.1793	17.1933	0.7712	1.1473	1.4635
ENSG00000185619.18	PCGF3	18.6845	67.5787	13.5302	26.0791	9.1983	34.2561	14.5385	12.0575	10.8648	18.4876
ENSG00000185621.11	LMLN	7.8017	6.2425	1.5292	7.3253	2.2006	4.8679	2.8653	4.3723	3.9247	3.4875
ENSG00000185624.15	P4HB	692.8506	818.9624	264.7825	295.5395	492.7517	47.2031	217.2131	426.5604	244.4533	537.841
ENSG00000185627.18	PSMD13	106.1684	132.644	147.4388	114.6887	75.3715	37.9693	181.3741	88.6792	67.9412	108.8796
ENSG00000185630.19	PBX1	11.3456	22.4904	0.2922	18.0432	14.3159	0.0897	17.275	7.8494	26.8974	4.4489
ENSG00000185631.7	RPL14P6	0.1971	0	0	0	0	1.1553	0	0	0.1315	0
ENSG00000185633.10	NDUFA4L2	764.0376	24.3545	16.3921	89.1381	2947.5619	0.2563	108.0062	19.4677	321.7313	18.6597
ENSG00000185634.12	SHC4	0.0877	121.2446	0.1325	6.7833	0.9971	0.1285	8.6122	0.3801	0.2841	0.9756
ENSG00000185638.9	FTH1P14	0	0	0	0	0	0	0	0	0	0
ENSG00000185640.6	KRT79	0.1917	0.452	0.3381	0.0661	0.0229	0	0	6.1968	0.064	0
ENSG00000185641.6	AC034236.1	71.0539	32.2304	87.0159	58.4876	25.4834	35.9913	83.6576	51.9607	47.8503	5.541
ENSG00000185650.10	ZFP36L1	356.5898	646.8843	96.1847	172.0486	206.3738	11.1269	87.8338	221.4881	785.5611	246.068
ENSG00000185651.15	UBE2L3	141.988	98.1245	98.8391	68.0779	81.3773	46.815	128.7274	70.9496	108.0822	94.5538
ENSG00000185652.12	NTF3	0.028	0.7918	0.4865	0	3.1716	0	0	1.227	3.2304	0.4714
ENSG00000185658.14	BRWD1	8.8371	24.3525	8.8733	13.5921	7.2711	56.3326	9.6768	5.4916	5.8145	5.1758
ENSG00000185662.10	SMIM23	0	0.1137	0	0.1994	0.0346	0.3534	0.0854	0.0407	0.1287	0
ENSG00000185664.14	PMEL	3.5857	1.4832	0.523	1.474	2.2862	1.3212	1.1321	1.5382	3.4	2.4283
ENSG00000185666.15	SYN3	0.0161	0.3535	0.0728	1.7269	0.5185	0.0588	1.6278	0.2709	0.134	1.5727
ENSG00000185668.8	POU3F1	0.8552	0.412	19.5164	0.4848	0.8707	0.0404	0.3907	0.6048	0.7363	0
ENSG00000185669.6	SNAI3	0.6111	3.9903	3.4464	2.3326	4.4849	10.2642	1.3315	5.6684	2.4468	1.1878
ENSG00000185670.9	ZBTB3	3.6203	8.4206	4.9547	7.4848	2.2986	6.2369	7.3829	3.7952	6.3167	7.0562
ENSG00000185674.9	LYG2	0.407	0.2665	0.9227	0.7011	0.0973	9.0445	0.3602	0.4003	1.403	0.2856
ENSG00000185681.13	MORN5	0.0942	1.3332	0	13.5409	1.014	0.1381	6.7562	23.5207	2.8297	0
ENSG00000185684.15	EP400P1	3.6506	3.466	9.5843	5.7726	0.4853	10.4181	3.683	2.5723	2.9724	2.6473
ENSG00000185686.18	PRAME	0.0215	108.679	36.8727	0.3333	5.0412	0	0.019	0.5437	55.8435	1.2218
ENSG00000185689.16	C6orf201	0.1477	0.0968	0.0744	0.4582	0.0883	1.1185	0	0.2907	0.3286	0.0518
ENSG00000185697.16	MYBL1	3.8533	30.3459	1.2127	7.102	2.772	1.9539	7.071	1.1434	3.8077	1.4989
ENSG00000185700.10	TTTY8B	0	0	0	0	0	0	0	0	0	0
ENSG00000185701.7	OR5M5P	0	0	0	0	0	0	0	0	0	0
ENSG00000185710.9	SMG1P4	0	0.1124	0.0295	0.0269	0.0373	0.5907	0	0.0658	0.0955	0.0274
ENSG00000185716.12	MOSMO	7.2728	9.2755	8.2549	7.7623	8.3525	4.8669	4.8801	5.8003	4.7215	3.8145
ENSG00000185721.13	DRG1	99.0678	73.8528	134.5868	59.3211	91.7761	50.6068	134.1602	53.4084	67.3205	91.2105
ENSG00000185722.18	ANKFY1	12.393	17.7263	13.5216	40.436	13.1507	21.3958	17.8912	12.9275	15.4834	9.3964
ENSG00000185728.17	YTHDF3	46.2687	100.7044	39.9445	52.864	60.4551	58.6775	31.9297	32.7685	48.7363	50.4993
ENSG00000185730.8	ZNF696	3.2426	18.4817	8.9336	8.9528	3.2801	4.2236	15.4047	4.3232	9.3204	4.7559
ENSG00000185736.16	ADARB2	0.031	0.3833	0.0176	0.3921	0.3554	0.2609	2.4391	0.5091	0.1188	0.1793
ENSG00000185737.13	NRG3	0	0.582	0	1.4983	5.2663	0	1.1992	6.0178	4.184	0.0663
ENSG00000185739.13	SRL	0.1291	0.575	0.1518	1.6312	1.8625	0.0841	4.7869	1.3548	0.3159	0.5135
ENSG00000185742.7	C11orf87	0.8784	0	0	2.2195	0.04	0.1634	0.4319	0.0118	0.0186	0.0294
ENSG00000185745.10	IFIT1	4.6272	14.5046	0.8441	12.4252	44.5974	1.8445	144.2032	28.8508	76.3005	9.7428
ENSG00000185753.13	CXorf38	11.9252	15.2273	18.7819	16.7159	18.8826	19.8122	16.2152	16.2456	10.6908	23.8281
ENSG00000185758.9	CLDN24	0.2468	0	0	0	0.177	0.7232	0	0.104	0	0
ENSG00000185760.17	KCNQ5	4.7132	7.9129	9.7998	5.7429	0.2949	52.8712	0.5592	0.4059	1.4788	0
ENSG00000185761.11	ADAMTSL5	1.875	0.2663	0.6659	0.7239	0.4699	0.0331	0.8198	3.3143	1.9445	4.8992
ENSG00000185774.16	KCNIP4	0.0772	0.182	0.0583	2.0945	8.2358	1.3573	0.0342	0.1139	0.1416	0.0406
ENSG00000185775.10	SPATA31A6	0	0	0	0	0	0.0278	0.0168	0	0	0
ENSG00000185787.15	MORF4L1	124.822	143.1184	110.879	195.3137	136.7467	77.3298	68.4328	106.8699	82.5554	80.8071
ENSG00000185792.10	NLRP9	0.0228	0.1074	0.0344	0.0706	0.0327	0.4337	0.0202	0.0384	0	0
ENSG00000185798.8	WDR53	33.5484	20.9644	25.0456	17.7397	8.2608	14.2743	17.8481	11.6298	22.6284	14.5685
ENSG00000185800.12	DMWD	16.5149	20.174	16.6892	27.024	12.7724	0.3154	18.5539	13.1025	37.377	15.6192
ENSG00000185803.12	SLC52A2	80.4935	69.6403	27.3347	37.2983	21.1045	5.1774	87.1261	47.667	81.1864	80.7066
ENSG00000185808.14	PIGP	14.4647	11.4893	7.7442	7.2273	17.8912	6.6325	6.1541	7.4218	9.5617	9.4086
ENSG00000185811.19	IKZF1	0.4344	8.5887	169.1026	4.4056	7.0758	105.9579	1.538	10.566	2.409	1.6402
ENSG00000185813.11	PCYT2	34.6863	22.2652	13.8813	15.8238	7.7698	2.9129	35.1463	35.2692	12.9782	17.9452
ENSG00000185818.8	NAT8L	0.027	12.9723	1.2148	52.1504	0.2035	0.0594	72.2682	0.1708	45.0279	0.256
ENSG00000185821.3	OR6C76	0	0	0	0	0	0	0	0	0	0
ENSG00000185823.5	NPAP1	0	0	0	0.2442	0.0231	0.0157	0.0095	0	0	0
ENSG00000185825.17	BCAP31	876.8011	184.1015	121.4356	191.8364	327.875	49.3472	339.9784	333.8105	115.9423	754.1053
ENSG00000185829.18	ARL17A	0.817	0.6026	1.1589	1.6891	0.1803	5.6911	0.8455	0.1908	1.4593	0.2117
ENSG00000185834.10	RPL12P4	3.7855	38.1592	8.0855	20.5865	2.4792	4.3411	2.4765	4.1633	57.986	4.8517
ENSG00000185837.3	HDHD5-AS1	0.2593	0.8151	0.196	1.6081	0.3719	0.3799	4.7043	0.8745	0.519	1.6377
ENSG00000185838.14	GNB1L	4.4124	3.8818	8.2088	2.1899	1.2845	1.4063	8.0076	2.6646	2.0383	6.432
ENSG00000185839.3	AL035411.1	1.6597	1.7703	1.4336	4.0441	0.8504	2.7795	0.6296	0.7997	7.3566	0.4992
ENSG00000185842.15	DNAH14	1.3541	4.5475	0.0408	0.0773	0.2533	1.333	0.0368	0.4623	1.5244	1.3119
ENSG00000185847.8	LINC01405	0.0145	0	0	0.015	0	0.0212	0.0256	0	0.0097	0
ENSG00000185860.13	CCDC190	144.154	0	0.0286	0.1371	0.0136	0.0555	0	2.9724	0.0126	0.0399
ENSG00000185862.7	EVI2B	2.7386	32.0039	33.836	30.1552	37.2376	163.7152	8.5011	80.0164	12.8707	7.0197
ENSG00000185863.8	TMEM210	0	0	0.0787	0	0	0	0.829	0	0	0.6574
ENSG00000185864.16	NPIPB4	0.6946	2.0677	1.4634	1.61	0.2038	12.7682	0.2049	0.6655	1.1235	2.2158
ENSG00000185869.15	ZNF829	2.9373	7.4735	0.2236	4.9039	1.205	4.9079	1.889	0.6771	4.7799	0.4894
ENSG00000185873.8	TMPRSS11B	0	0	0	0	0.0175	0.0358	0	0	0.0163	0
ENSG00000185875.13	THNSL1	32.7924	9.1889	1.5802	6.3959	13.2072	6.5028	3.6068	4.8572	18.806	13.8812
ENSG00000185880.13	TRIM69	20.0593	15.661	16.3548	38.7149	19.2712	3.9329	24.3729	16.6458	14.3862	9.1462
ENSG00000185883.12	ATP6V0C	0.1733	0.3178	0.6549	1.0749	0.0829	2.4548	0.3068	0.5845	0.4626	0.6082
ENSG00000185885.16	IFITM1	40.3755	275.6987	58.5863	28.9086	151.8273	25.8681	30.708	249.363	816.6816	1330.9512
ENSG00000185888.5	PRSS38	0	0	0	0.0667	0	0	0	0	0.1292	0
ENSG00000185894.8	BPY2C	0	0	0	0	0	0	0	0	0	0
ENSG00000185896.11	LAMP1	149.3654	304.7685	127.2315	168.2168	210.0887	60.6731	132.1381	274.8818	201.1558	355.1487
ENSG00000185897.7	FFAR3	0.044	0.0346	0.0333	0.091	0.0631	0	0.0389	0.2226	0.2936	0.1853
ENSG00000185899.1	TAS2R60	0	0.0672	0	0	0	10.8967	0	0.0721	0.1141	0.18
ENSG00000185900.11	POMK	20.6943	33.1727	15.3528	13.303	4.6579	13.1004	13.0506	5.9233	22.6362	4.5023
ENSG00000185903.10	OR11N1P	0.3545	0	0	0	0	0	0	0	0	0.3732
ENSG00000185904.12	LINC00839	15.4024	4.5871	0.0807	1.7568	7.9552	0.0285	20.5518	0.606	5.3396	0.7157
ENSG00000185905.4	C16orf54	37.5406	7.6325	2.8637	3.4231	5.2531	57.2491	0.5355	68.3821	1.636	1.8772
ENSG00000185909.15	KLHDC8B	19.3667	27.4507	31.8084	48.4522	43.7561	0.1656	61.0279	37.3933	26.348	18.0882
ENSG00000185915.5	KLHL34	0.0225	4.2023	0.017	0.2787	0	0.0988	0.0398	0.0379	0	0.2838
ENSG00000185917.14	SETD4	5.5334	13.6816	8.1859	14.9438	3.647	9.572	30.1301	5.6783	5.909	6.7353
ENSG00000185920.16	PTCH1	1.2035	5.5144	10.178	7.5529	4.1594	0.1185	14.8286	6.7946	3.1773	15.8152
ENSG00000185924.7	RTN4RL1	0.0226	1.2808	0.2737	0.6551	2.6626	0.0332	1.7829	7.7675	0.2416	3.5267
ENSG00000185926.1	OR4C46	0	0	0	0	0	0	0	0	0	0
ENSG00000185933.7	CALHM1	0.1019	0.1401	5.1583	0.1316	0.0548	0.0373	0.0902	0.0429	0.085	0.2145
ENSG00000185940.10	KRTAP5-5	0	0	0	0.0906	0	0	0	0.2218	0	0.1846
ENSG00000185942.13	NKAIN3	0.0057	0.1231	0	8.3834	0.0919	0.1669	0.4058	0.084	0.0171	0.0719
ENSG00000185946.16	RNPC3	2.7159	19.5571	8.7418	9.3584	2.8368	37.5633	2.2984	4.56	6.5177	4.2388
ENSG00000185947.15	ZNF267	18.6796	9.6781	24.1034	6.3512	11.2886	17.3005	4.2744	10.6137	6.8531	7.318
ENSG00000185950.9	IRS2	0.9026	35.9357	1.1067	35.3118	25.9634	0.6172	7.8205	21.6999	37.9983	26.3757
ENSG00000185955.5	C7orf61	0.7658	2.7904	1.2628	8.9235	0.1498	1.4282	6.3465	0.7044	1.1613	0.5863
ENSG00000185958.10	FAM186A	0.1578	0.0697	0.1267	0.4689	0.0141	2.095	0.3927	0.0748	0.079	0.2699
ENSG00000185960.14	SHOX	0	0.0733	0	0.0386	0.0402	0.0547	0.033	0.0157	0.0125	0.1964
ENSG00000185960.14_PAR_Y	SHOX	0	0	0	0	0	0	0	0	0	0
ENSG00000185962.1	LCE3A	0	0	0	0.3132	0	0	0	0	0	0
ENSG00000185963.14	BICD2	50.7443	33.5401	40.691	29.2962	23.5773	34.2973	20.1659	19.6714	24.1334	15.5994
ENSG00000185966.4	LCE3E	0	0	0	0	0	0	0	0	0	0
ENSG00000185972.6	CCIN	0.084	1.4859	0.254	0.4343	0.3014	0.7388	0.3719	0.4605	0.7008	0.3538
ENSG00000185973.12	TMLHE	3.473	6.4024	4.282	7.7593	7.4047	14.681	5.5245	3.8461	7.6463	12.4685
ENSG00000185974.7	GRK1	0	0.0923	0.0253	1.0054	0.0481	0.0246	0.2523	0	0.2909	0.0353
ENSG00000185982.7	DEFB128	0	0	0	0	0	0	0	0	0	0
ENSG00000185985.11	SLITRK2	0.0069	0.0325	0.026	17.9874	3.0957	0.0101	28.877	0.1045	0.1424	0.029
ENSG00000185986.12	SDHAP3	3.0326	11.5197	19.5219	27.5809	21.1993	0.3118	26.9351	10.43	6.532	5.7131
ENSG00000185988.15	PLK5	0.0412	0.0162	0	1.2986	0	0	3.6273	0.0174	0.0137	0.954
ENSG00000185989.11	RASA3	1.6103	48.3611	33.831	25.1282	34.2833	8.2587	33.2508	40.4881	17.1575	20.9927
ENSG00000186001.14	LRCH3	10.6335	12.9706	14.5471	16.9396	4.8373	22.3719	12.522	7.3562	13.478	7.236
ENSG00000186007.10	LEMD1	29.3096	53.9134	0.1188	6.5794	0.2255	0	0.9737	21.467	8.1269	10.5888
ENSG00000186008.7	RPS4XP21	0	0	0.0824	0	0	1.4384	0	0	0.0728	0
ENSG00000186009.5	ATP4B	0	0.1714	2.8851	0.2255	0	0	0.0965	0	0.2911	0
ENSG00000186010.19	NDUFA13	1.2083	3.4661	2.6026	2.6229	0.1083	2.6558	2.6468	1.0188	1.29	9.2859
ENSG00000186017.14	ZNF566	3.433	14.7801	4.7218	11.7553	4.6172	9.7282	4.3902	2.6074	8.4218	4.4115
ENSG00000186019.11	AC021092.1	0.3008	1.1177	0.2997	1.6256	0.0687	1.1021	0.2663	0.196	0.3011	0.4319
ENSG00000186020.13	ZNF529	3.2112	18.6175	6.0485	12.2126	3.5304	18.4113	3.1786	2.9691	13.2699	2.8014
ENSG00000186026.7	ZNF284	1.679	7.1465	0.3137	4.7778	1.1232	1.7969	3.4063	1.6543	1.9008	1.6683
ENSG00000186038.9	HTR3E	0	0.0764	0	0	0	0.7126	0	0.1367	0.0433	0
ENSG00000186047.10	DLEU7	0.0436	0.1713	0.659	1.5098	0.4222	1.102	0.5981	0.5698	0.1964	0.0918
ENSG00000186049.8	KRT73	0.0308	0	0	0.0319	0.0442	2.5763	0	0	0	0
ENSG00000186051.7	TAL2	0	0.5774	0.9255	3.2912	3.6891	0.1794	0	0.2065	0.3268	0
ENSG00000186056.10	MATN1-AS1	1.3823	1.1503	0.7989	1.0717	0.7145	1.1319	0.5578	0.737	0.9902	1.6693
ENSG00000186063.13	AIDA	15.5984	25.2627	11.3215	38.4026	38.9317	8.7236	11.8556	16.6565	29.7799	10.7443
ENSG00000186073.14	CDIN1	10.2977	3.0835	3.3583	5.5685	2.5865	7.3252	2.1615	1.9923	3.3709	2.2091
ENSG00000186074.19	CD300LF	0.6056	3.6294	9.9843	8.6475	10.1276	54.9122	4.1544	56.7166	1.9448	2.5504
ENSG00000186075.13	ZPBP2	0	0.0285	0.6848	0.0375	0	0.0531	0	0.0611	0.1693	0
ENSG00000186076.5	AC012085.1	2.5663	1.0084	3.7174	12.7113	2.4544	1.8802	1.5142	0.7213	6.5641	0
ENSG00000186081.12	KRT5	5848.2363	17.3904	42.4517	1.0025	0.6388	0	0.7007	37.1315	67.8802	0.4584
ENSG00000186082.9	KRT18P14	0	0	0	0.0676	0	0.1918	0	0	0.3057	0
ENSG00000186086.18	NBPF6	2.151	1.5413	0	0.0327	0	0	0	0	0	0.0666
ENSG00000186088.16	GSAP	7.2295	7.65	12.9586	8.7203	6.7394	15.656	0.7119	18.6188	2.3906	4.5416
ENSG00000186090.11	HTR3D	0	0	0	0	0	0	0	0.0334	0.0528	0
ENSG00000186092.6	OR4F5	0	0	0	0	0	0	0	0	0	0
ENSG00000186094.17	AGBL4	0	0.317	0.3872	0.9015	0.6099	0.2556	0.1254	0.2941	0.0436	0
ENSG00000186103.5	ARGFX	0	0	0	0	0	0.0712	0.0143	0	0	0
ENSG00000186104.11	CYP2R1	8.8988	15.5608	6.7943	12.9611	3.6419	18.3462	5.9756	5.6621	4.8571	12.338
ENSG00000186105.8	LRRC70	0.3404	1.3375	0.2001	0.3909	3.0111	4.1562	0.1339	0.4783	0.5299	0.1593
ENSG00000186106.11	ANKRD46	10.991	20.3138	8.8379	29.5806	15.8684	10.0504	26.9198	6.9328	9.4064	13.9681
ENSG00000186111.10	PIP5K1C	16.0846	49.0301	25.4245	43.3005	33.0594	11.0002	52.5294	33.1569	30.6118	22.6441
ENSG00000186113.1	OR5D14	0	0	0	0	0	0	0	0	0	0
ENSG00000186115.13	CYP4F2	0.1056	0	0.0199	0.0273	0	2.5914	0.1402	0.0223	0.2466	61.9132
ENSG00000186118.9	TEX38	0.2235	0.1757	0	0.6353	0.0401	2.7837	0.1978	0.2356	0.3355	0
ENSG00000186119.8	OR5D18	0	0	0	0	0	0	0	0	0	0
ENSG00000186124.4	OR9M1P	0	0.0203	0	0	0	0	0	0	0	0
ENSG00000186130.5	ZBTB6	14.2885	16.5152	16.3493	24.8165	9.8769	7.5153	12.7172	9.036	16.3651	8.3617
ENSG00000186132.15	C2orf76	16.2126	16.5065	13.5262	26.2814	12.3844	8.0218	27.115	8.3442	34.5261	9.4208
ENSG00000186136.1	TAS2R42	0.0866	0.068	0.0654	0	0	3.4247	0	0	0.0578	0
ENSG00000186141.9	POLR3C	19.011	33.9536	39.7037	28.4323	27.9112	43.6008	24.9771	16.8976	29.2692	25.0823
ENSG00000186143.11	PRR30	0	0	0	0.0842	0	0	0	0	0	0
ENSG00000186146.1	DEFB131A	0	0	0	0	0	0	0	0	0	0
ENSG00000186148.13	AC013268.1	0	0	0	0	0	0	0	0	0	0
ENSG00000186150.5	UBL4B	0.3805	2.3494	0.6983	2.6969	0.039	0.0796	1.7318	0.0917	0.1088	0.1144
ENSG00000186152.6	LILRP1	0	0.0469	0.0451	0.0617	0.1285	0.0875	0	0.3524	0	0
ENSG00000186153.17	WWOX	12.2977	8.9389	9.0023	7.9539	11.882	12.7766	24.5347	5.7654	1.8721	9.0203
ENSG00000186160.5	CYP4Z1	0.2543	0.0571	0	0.0751	0.1042	0.2129	0	0.5819	0.6059	0.0765
ENSG00000186162.10	CIDECP1	3.3349	9.9512	8.0736	21.5248	4.512	4.9265	55.7696	7.1785	11.3613	6.6222
ENSG00000186163.9	TRY2P	0	0	0	0	0	0	0	0	0.0706	0
ENSG00000186166.9	CENATAC	5.2015	10.7043	14.866	27.0167	2.1468	23.7101	12.2815	9.244	11.2345	11.7609
ENSG00000186174.12	BCL9L	21.9305	25.4698	8.556	20.457	12.4859	3.5032	3.2777	16.0541	19.2938	13.5715
ENSG00000186184.19	POLR1D	23.4673	24.3161	44.6822	11.307	26.511	29.426	8.4929	21.7809	29.2091	37.2739
ENSG00000186185.14	KIF18B	54.0534	10.6988	46.9077	41.8038	0.8459	2.7444	23.4988	6.3168	28.5694	15.1896
ENSG00000186187.12	ZNRF1	31.9139	6.3051	12.4906	9.0112	3.1431	24.6787	14.357	8.1236	7.7762	7.6072
ENSG00000186188.11	FFAR4	0.4634	0.8867	0.0152	2.1035	1.5464	0.1476	0.856	9.4795	0.1479	17.2658
ENSG00000186190.7	BPIFB3	0.0563	0	0	0.1163	0	0	0	0	0.1126	0
ENSG00000186191.8	BPIFB4	0	0	0	0.3606	0	0.1278	0.0515	0	0.0388	0
ENSG00000186193.9	SAPCD2	21.2971	6.2704	41.9338	16.4947	0.8615	0.1886	150.855	7.4687	17.4878	44.6617
ENSG00000186197.15	EDARADD	14.5135	3.4751	0.4487	0.529	0.558	0.09	2.4278	0.6214	2.4859	0.3448
ENSG00000186198.4	SLC51B	0	2.7831	0.3345	25.349	6.4771	0.1297	1.2537	4.4041	0.1772	13.048
ENSG00000186204.15	CYP4F12	0.8035	0.3536	0.0364	0.731	0.2767	0.0471	0.2845	3.4012	0.386	12.926
ENSG00000186205.13	MTARC1	4.3837	2.3369	0.0475	6.5837	2.2101	0.0395	6.6071	1.7951	3.2607	4.9177
ENSG00000186207.5	LCE5A	0	0	0	0.0983	0.0682	0	0	0.0802	0.0635	0
ENSG00000186212.4	SOWAHB	17.3515	2.4633	0	0.5082	11.2118	0.06	0.0363	10.5195	2.4468	12.0775
ENSG00000186222.5	BLOC1S4	57.0568	38.461	29.0662	45.8233	31.8363	6.3509	31.9511	28.4495	32.3243	50.4805
ENSG00000186226.9	LCE1E	0	0	0.0952	0.2604	0	0	0.1115	0	0	0
ENSG00000186230.7	ZNF749	5.0982	8.0967	10.626	4.3036	2.3409	10.4432	1.9829	2.2609	3.8491	5.2001
