Rat gene stable ID,Gene stable ID version,Mouse gene stable ID
ENSRNOG00000063808,ENSG00000231824.4,ENSMUSG00000091636
ENSRNOG00000061714,ENSG00000132874.15,ENSMUSG00000024552
,ENSG00000279543.1,
ENSRNOG00000013461,ENSG00000017797.13,ENSMUSG00000024096
ENSRNOG00000000889,ENSG00000017797.13,ENSMUSG00000024096
,ENSG00000263970.1,
ENSRNOG00000016800,ENSG00000141380.14,ENSMUSG00000037013
,ENSG00000224640.1,
,ENSG00000234354.3,
ENSRNOG00000008970,ENSG00000118946.12,ENSMUSG00000035566
,ENSG00000225530.1,
,ENSG00000226617.1,
,ENSG00000234660.2,
,ENSG00000230283.1,
,ENSG00000237148.1,
,ENSG00000227862.1,
,ENSG00000285834.1,
,ENSG00000283371.1,
ENSRNOG00000014046,ENSG00000180440.4,ENSMUSG00000056306
,ENSG00000278580.1,
,ENSG00000224686.1,
,ENSG00000232447.1,
,ENSG00000287270.1,
ENSRNOG00000000924,ENSG00000139514.13,ENSMUSG00000041313
ENSRNOG00000011598,ENSG00000088386.17,ENSMUSG00000025557
,ENSG00000277907.1,
,ENSG00000269365.2,
,ENSG00000265069.1,
,ENSG00000266965.1,
,ENSG00000267156.1,
,ENSG00000215457.5,
,ENSG00000278983.1,
,ENSG00000267652.1,
,ENSG00000279479.1,
ENSRNOG00000012733,ENSG00000101745.17,ENSMUSG00000034647
,ENSG00000276672.1,
,ENSG00000215037.2,
,ENSG00000230474.1,
ENSRNOG00000013397,ENSG00000150907.10,ENSMUSG00000044167
,ENSG00000231222.1,
ENSRNOG00000000155,ENSG00000136152.15,ENSMUSG00000034893
ENSRNOG00000017215,ENSG00000152242.11,ENSMUSG00000047466
,ENSG00000286583.1,
ENSRNOG00000015275,ENSG00000154839.10,ENSMUSG00000036223
,ENSG00000234551.2,
,ENSG00000271386.1,
,ENSG00000235306.2,
ENSRNOG00000009412,ENSG00000136141.15,ENSMUSG00000068015
,ENSG00000274849.1,
,ENSG00000264911.1,
,ENSG00000267713.1,
,ENSG00000285595.1,
,ENSG00000263396.1,
,ENSG00000267311.1,
,ENSG00000267541.1,
,ENSG00000263829.1,
,ENSG00000243925.1,
,ENSG00000267647.1,
ENSRNOG00000016036,ENSG00000141425.18,ENSMUSG00000040446
,ENSG00000284679.1,
,ENSG00000224347.6,
,ENSG00000237082.1,
,ENSG00000232217.1,
ENSRNOG00000012209,ENSG00000102543.14,ENSMUSG00000021982
ENSRNOG00000017568,ENSG00000152214.14,ENSMUSG00000057455
,ENSG00000238025.1,
,ENSG00000277914.1,
ENSRNOG00000009125,ENSG00000083520.15,ENSMUSG00000033166
ENSRNOG00000005101,ENSG00000212710.5,ENSMUSG00000021000
,ENSG00000266984.1,
,ENSG00000267187.1,
,ENSG00000273141.1,
ENSRNOG00000016887,ENSG00000134489.7,ENSMUSG00000037346
,ENSG00000279366.1,
,ENSG00000264707.1,
,ENSG00000225253.1,
ENSRNOG00000015401,ENSG00000141639.12,ENSMUSG00000024558
,ENSG00000265712.1,
,ENSG00000266541.1,
,ENSG00000270855.1,
ENSRNOG00000048824,ENSG00000141622.14,ENSMUSG00000025427
,ENSG00000279629.1,
,ENSG00000267524.1,
,ENSG00000263797.1,
,ENSG00000286777.1,
,ENSG00000280197.1,
ENSRNOG00000018305,ENSG00000177511.6,ENSMUSG00000056812
,ENSG00000226317.3,
ENSRNOG00000014859,ENSG00000176641.11,ENSMUSG00000047496
,ENSG00000287456.1,
,ENSG00000235221.3,
,ENSG00000274718.1,
,ENSG00000236176.2,
,ENSG00000215418.2,
,ENSG00000229665.8,
ENSRNOG00000021381,ENSG00000166510.14,ENSMUSG00000038903
,ENSG00000285684.1,
,ENSG00000223543.1,
,ENSG00000223460.1,
,ENSG00000217686.2,
ENSRNOG00000022337,ENSG00000184564.11,ENSMUSG00000045871
,ENSG00000287734.1,
,ENSG00000229423.2,
,ENSG00000224356.5,
,ENSG00000228573.1,
,ENSG00000233549.2,
,ENSG00000234627.3,
,ENSG00000287330.1,
ENSRNOG00000029220,ENSG00000132950.19,ENSMUSG00000040123
,ENSG00000267146.1,
,ENSG00000239780.1,
ENSRNOG00000018140,ENSG00000175387.16,ENSMUSG00000024563
,ENSG00000227248.1,
ENSRNOG00000064976,ENSG00000182968.5,ENSMUSG00000096014
,ENSG00000233662.1,
,ENSG00000270680.1,
,ENSG00000279081.2,
ENSRNOG00000016483,ENSG00000041515.16,ENSMUSG00000039057
,ENSG00000223576.2,
,ENSG00000233291.1,
,ENSG00000270415.1,
,ENSG00000237876.1,
ENSRNOG00000023509,ENSG00000185950.9,ENSMUSG00000038894
ENSRNOG00000054006,ENSG00000153498.12,ENSMUSG00000010435
ENSRNOG00000012176,ENSG00000041353.10,ENSMUSG00000024511
,ENSG00000237099.1,
,ENSG00000225944.1,
ENSRNOG00000011006,ENSG00000133115.12,ENSMUSG00000027744
,ENSG00000279707.1,
,ENSG00000273335.1,
,ENSG00000260343.1,
ENSRNOG00000018818,ENSG00000091164.13,ENSMUSG00000024583
ENSRNOG00000064616,ENSG00000088448.14,ENSMUSG00000031508
,ENSG00000285789.1,
,ENSG00000223626.1,
,ENSG00000270725.1,
,ENSG00000226665.1,
,ENSG00000234227.1,
ENSRNOG00000066120,ENSG00000204442.4,ENSMUSG00000079157
,ENSG00000225823.1,
,ENSG00000286780.1,
,ENSG00000266915.1,
ENSRNOG00000057042,ENSG00000175198.17,ENSMUSG00000041650
,ENSG00000276174.1,
ENSRNOG00000018342,ENSG00000134030.14,ENSMUSG00000052928
,ENSG00000278891.1,
,ENSG00000266296.1,
ENSRNOG00000062552,ENSG00000141441.16,ENSMUSG00000042680
,ENSG00000267513.3,
,ENSG00000271238.1,
,ENSG00000175886.10,
,ENSG00000264695.1,
,ENSG00000267597.1,
,ENSG00000267401.2,
ENSRNOG00000047924,ENSG00000184828.10,ENSMUSG00000044646
ENSRNOG00000017085,ENSG00000126216.15,ENSMUSG00000000759
ENSRNOG00000020717,ENSG00000228075.5,ENSMUSG00000044502
ENSRNOG00000038225,ENSG00000141665.13,ENSMUSG00000034391
,ENSG00000286284.1,
,ENSG00000271437.1,
ENSRNOG00000018430,ENSG00000185974.7,ENSMUSG00000031450
,ENSG00000274930.1,
,ENSG00000267225.1,
,ENSG00000267462.1,
,ENSG00000276092.1,
,ENSG00000285681.2,
,ENSG00000276740.1,
ENSRNOG00000009690,ENSG00000152193.8,ENSMUSG00000022120
,ENSG00000265094.1,
,ENSG00000267400.1,
,ENSG00000275448.1,
,ENSG00000260385.1,
,ENSG00000227247.1,
,ENSG00000285643.1,
,ENSG00000270444.1,
ENSRNOG00000032490,ENSG00000081138.14,ENSMUSG00000026312
,ENSG00000270496.1,
,ENSG00000122042.10,ENSMUSG00000001687
,ENSG00000228241.1,
,ENSG00000226037.1,
,ENSG00000236258.1,
,ENSG00000232252.1,
,ENSG00000102539.5,
,ENSG00000286267.1,
,ENSG00000286178.1,
,ENSG00000286252.1,
ENSRNOG00000054764,ENSG00000122025.15,ENSMUSG00000042817
ENSRNOG00000001991,ENSG00000241837.7,ENSMUSG00000022956
ENSRNOG00000054118,ENSG00000134779.15,ENSMUSG00000024269
ENSRNOG00000003194,ENSG00000134779.15,ENSMUSG00000024269
,ENSG00000280169.1,
ENSRNOG00000021943,ENSG00000179813.7,ENSMUSG00000045655
,ENSG00000233211.2,
,ENSG00000232886.1,
,ENSG00000280455.1,
,ENSG00000232837.1,
,ENSG00000279231.1,
,ENSG00000227054.1,
ENSRNOG00000001915,ENSG00000154645.14,ENSMUSG00000022860
,ENSG00000279730.2,
,ENSG00000276183.1,
,ENSG00000263978.1,
,ENSG00000252695.1,
ENSRNOG00000048993,ENSG00000278172.1,ENSMUSG00000092746
,ENSG00000199196.1,
,ENSG00000252397.1,
,ENSG00000199276.1,
,ENSG00000252795.1,
,ENSG00000202395.1,ENSMUSG00002076030
,ENSG00000212553.1,
,ENSG00000207458.1,
,ENSG00000252812.1,ENSMUSG00002076452
,ENSG00000200709.1,
,ENSG00000244521.3,
ENSRNOG00000059152,ENSG00000201662.1,ENSMUSG00000077461
ENSRNOG00000059152,ENSG00000201662.1,ENSMUSG00000119190
ENSRNOG00000059152,ENSG00000201662.1,ENSMUSG00000119820
,ENSG00000199788.1,
,ENSG00000274357.1,
,ENSG00000241613.3,
,ENSG00000264387.1,
,ENSG00000201665.1,ENSMUSG00002076063
,ENSG00000275071.1,
,ENSG00000202422.1,
,ENSG00000222733.1,
,ENSG00000266663.1,
,ENSG00000239003.1,
,ENSG00000206854.1,
,ENSG00000265745.2,ENSMUSG00000093112
,ENSG00000212377.1,
,ENSG00000243671.3,
,ENSG00000206922.1,
,ENSG00000278113.1,
,ENSG00000199282.1,ENSMUSG00002075399
,ENSG00000251715.1,
,ENSG00000206697.1,
ENSRNOG00000051652,ENSG00000201253.1,
ENSRNOG00000055198,ENSG00000200267.1,ENSMUSG00000077248
,ENSG00000199381.1,
,ENSG00000207495.1,
,ENSG00000243274.3,
,ENSG00000252496.1,
ENSRNOG00000059152,ENSG00000202398.1,ENSMUSG00000077461
ENSRNOG00000059152,ENSG00000202398.1,ENSMUSG00000119190
ENSRNOG00000059152,ENSG00000202398.1,ENSMUSG00000119820
,ENSG00000202433.1,
,ENSG00000206800.1,
,ENSG00000222486.1,
,ENSG00000200686.1,
,ENSG00000206812.1,
,ENSG00000222791.1,
,ENSG00000200733.1,ENSMUSG00000064536
,ENSG00000243366.3,
,ENSG00000252550.1,ENSMUSG00002076490
ENSRNOG00000056942,ENSG00000201847.1,ENSMUSG00000065305
,ENSG00000221650.1,
,ENSG00000222682.1,
ENSRNOG00000053941,ENSG00000200072.1,ENSMUSG00000084667
,ENSG00000237175.1,
,ENSG00000226118.1,
,ENSG00000287357.1,
,ENSG00000232187.1,
,ENSG00000225777.1,
ENSRNOG00000067405,ENSG00000253094.1,ENSMUSG00000065295
,ENSG00000226507.1,
,ENSG00000231650.1,
,ENSG00000230535.1,
,ENSG00000226012.1,
,ENSG00000283075.1,
,ENSG00000233440.2,
,ENSG00000228235.1,
,ENSG00000207157.1,
ENSRNOG00000061288,ENSG00000252952.1,ENSMUSG00000088961
,ENSG00000235205.1,
,ENSG00000236803.1,
,ENSG00000232163.2,
,ENSG00000232977.7,
ENSRNOG00000001582,ENSG00000156273.16,ENSMUSG00000025612
,ENSG00000227893.1,
ENSRNOG00000016271,ENSG00000136156.15,ENSMUSG00000022108
ENSRNOG00000018692,ENSG00000166603.5,ENSMUSG00000047259
,ENSG00000279250.1,
,ENSG00000278986.1,
,ENSG00000265555.1,
ENSRNOG00000045740,ENSG00000166479.10,ENSMUSG00000024614
,ENSG00000276556.1,
,ENSG00000231123.1,
,ENSG00000224413.1,
,ENSG00000278884.1,
,ENSG00000229986.1,
,ENSG00000238086.5,
,ENSG00000286054.1,
,ENSG00000177197.7,
,ENSG00000277684.1,
,ENSG00000233767.1,
ENSRNOG00000052862,ENSG00000277233.1,
,ENSG00000274929.1,
ENSRNOG00000009075,ENSG00000204977.10,ENSMUSG00000035235
ENSRNOG00000001647,ENSG00000157557.13,ENSMUSG00000022895
,ENSG00000264864.1,
ENSRNOG00000021831,ENSG00000198553.9,ENSMUSG00000046168
,ENSG00000208006.1,
ENSRNOG00000051849,ENSG00000283785.1,ENSMUSG00000093007
,ENSG00000287381.1,
,ENSG00000214359.3,
,ENSG00000267687.1,
,ENSG00000286649.1,
,ENSG00000232150.3,
,ENSG00000223676.1,
,ENSG00000264054.1,
,ENSG00000200711.1,
,ENSG00000267686.2,
,ENSG00000222920.1,
,ENSG00000214878.2,
,ENSG00000271242.1,
,ENSG00000279221.1,
,ENSG00000267153.1,
,ENSG00000266072.1,
,ENSG00000267088.1,
ENSRNOG00000009802,ENSG00000150510.17,ENSMUSG00000035184
,ENSG00000265425.1,
,ENSG00000264040.1,
,ENSG00000264254.1,
,ENSG00000188985.6,
,ENSG00000264736.1,
,ENSG00000265240.1,
ENSRNOG00000014556,ENSG00000101542.10,ENSMUSG00000050840
,ENSG00000228741.2,
,ENSG00000225674.1,
ENSRNOG00000051294,ENSG00000189167.12,ENSMUSG00000056586
,ENSG00000215515.2,
ENSRNOG00000059322,ENSG00000139597.18,ENSMUSG00000041132
,ENSG00000278933.1,
,ENSG00000266460.1,
,ENSG00000264697.1,
,ENSG00000280406.1,
,ENSG00000267397.1,
,ENSG00000243256.1,
,ENSG00000267655.1,
ENSRNOG00000017453,ENSG00000175354.20,ENSMUSG00000024539
,ENSG00000288266.1,
ENSRNOG00000062944,ENSG00000157551.19,ENSMUSG00000062609
,ENSG00000229800.1,
,ENSG00000271337.1,
,ENSG00000236711.2,
,ENSG00000228825.1,
,ENSG00000232378.1,
,ENSG00000226161.1,
,ENSG00000180138.7,
,ENSG00000281106.4,
,ENSG00000232872.2,
,ENSG00000279677.1,
ENSRNOG00000064105,ENSG00000133111.4,ENSMUSG00000036615
ENSRNOG00000011133,ENSG00000133107.15,ENSMUSG00000027748
,ENSG00000276738.1,
,ENSG00000223488.2,
,ENSG00000168122.4,
ENSRNOG00000028014,ENSG00000205758.12,ENSMUSG00000058240
,ENSG00000267742.1,
,ENSG00000242060.1,
,ENSG00000263637.1,
ENSRNOG00000002821,ENSG00000081913.14,ENSMUSG00000044340
ENSRNOG00000029841,ENSG00000071991.9,ENSMUSG00000047216
,ENSG00000267726.1,
,ENSG00000279367.1,
,ENSG00000264340.1,
,ENSG00000266520.1,
,ENSG00000240767.3,
,ENSG00000214255.5,
,ENSG00000252854.1,
,ENSG00000251106.1,
,ENSG00000287863.1,
,ENSG00000265378.1,
,ENSG00000223336.1,
,ENSG00000252385.1,ENSMUSG00000084753
,ENSG00000227019.2,
ENSRNOG00000015546,ENSG00000141428.17,ENSMUSG00000024273
,ENSG00000205105.6,
,ENSG00000230243.1,
ENSRNOG00000010935,ENSG00000080618.17,ENSMUSG00000021999
,ENSG00000237202.1,
ENSRNOG00000001603,ENSG00000156239.12,ENSMUSG00000044442
,ENSG00000264104.1,
,ENSG00000264634.1,
ENSRNOG00000016467,ENSG00000134504.14,ENSMUSG00000036225
ENSRNOG00000010319,ENSG00000136167.15,ENSMUSG00000021998
,ENSG00000280108.2,
,ENSG00000280800.1,
,ENSG00000234034.1,
,ENSG00000175302.5,
,ENSG00000219280.1,
,ENSG00000226930.1,
,ENSG00000279783.1,
,ENSG00000279615.1,
ENSRNOG00000028703,ENSG00000141424.13,ENSMUSG00000024270
,ENSG00000279321.1,
ENSRNOG00000057794,ENSG00000154736.6,ENSMUSG00000022894
,ENSG00000231480.1,
,ENSG00000277777.1,
,ENSG00000277739.1,
,ENSG00000277671.1,
,ENSG00000274060.1,
,ENSG00000274484.1,
,ENSG00000277379.1,
,ENSG00000274868.1,
ENSRNOG00000070263,ENSG00000275215.1,
ENSRNOG00000067717,ENSG00000275215.1,
,ENSG00000267797.1,
,ENSG00000264189.1,
,ENSG00000275692.1,
,ENSG00000278775.1,
,ENSG00000278189.1,
,ENSG00000276546.1,
,ENSG00000275950.1,
ENSRNOG00000016719,ENSG00000198081.11,ENSMUSG00000049672
ENSRNOG00000057236,ENSG00000275631.1,ENSMUSG00002075206
ENSRNOG00000060736,ENSG00000275631.1,ENSMUSG00002075206
,ENSG00000275664.1,
,ENSG00000275708.1,
,ENSG00000277437.1,
ENSRNOG00000043061,ENSG00000215475.5,ENSMUSG00000091722
,ENSG00000278233.1,
,ENSG00000252199.1,
,ENSG00000274046.1,
ENSRNOG00000068294,ENSG00000207476.1,
,ENSG00000264002.2,
,ENSG00000252462.1,
,ENSG00000200754.1,
,ENSG00000199962.1,
ENSRNOG00000004752,ENSG00000102452.18,ENSMUSG00000000197
,ENSG00000252963.1,
,ENSG00000251851.1,
,ENSG00000223078.1,
ENSRNOG00000061470,ENSG00000212609.1,ENSMUSG00000065764
,ENSG00000202339.1,
,ENSG00000266211.1,
,ENSG00000199698.1,
,ENSG00000274662.1,
,ENSG00000266195.2,
,ENSG00000275469.1,
,ENSG00000238627.1,
,ENSG00000266133.1,
,ENSG00000265841.1,
,ENSG00000207097.1,
,ENSG00000283300.1,
,ENSG00000266227.1,
,ENSG00000244294.3,ENSMUSG00000093112
ENSRNOG00000055465,ENSG00000272015.1,
,ENSG00000200792.1,
ENSRNOG00000016654,ENSG00000166573.6,ENSMUSG00000024553
,ENSG00000236545.1,
ENSRNOG00000055001,ENSG00000251778.1,ENSMUSG00000065817
ENSRNOG00000055001,ENSG00000251778.1,ENSMUSG00000065016
ENSRNOG00000001621,ENSG00000157617.17,ENSMUSG00000045975
,ENSG00000273368.1,
,ENSG00000263720.1,
,ENSG00000267746.1,
,ENSG00000264693.1,
,ENSG00000265643.1,
ENSRNOG00000016874,ENSG00000198795.11,ENSMUSG00000024420
,ENSG00000266288.1,
,ENSG00000266840.1,
,ENSG00000265936.1,
,ENSG00000267661.1,
ENSRNOG00000021256,ENSG00000171873.8,ENSMUSG00000027335
,ENSG00000264127.1,
,ENSG00000263355.1,
,ENSG00000267066.1,
ENSRNOG00000045844,ENSG00000154059.11,ENSMUSG00000024423
ENSRNOG00000009662,ENSG00000101282.9,ENSMUSG00000032852
ENSRNOG00000023477,ENSG00000125903.4,ENSMUSG00000074681
ENSRNOG00000005008,ENSG00000101280.8,ENSMUSG00000027460
ENSRNOG00000001623,ENSG00000173276.14,ENSMUSG00000046962
,ENSG00000286108.1,
,ENSG00000232241.1,
,ENSG00000228809.2,
,ENSG00000264705.1,
,ENSG00000264444.1,
ENSRNOG00000021268,ENSG00000171984.15,ENSMUSG00000044991
ENSRNOG00000013654,ENSG00000141668.10,ENSMUSG00000024647
,ENSG00000184385.2,
,ENSG00000261057.1,
ENSRNOG00000063478,ENSG00000175820.4,ENSMUSG00000091844
,ENSG00000234703.1,
,ENSG00000223671.2,
ENSRNOG00000011658,ENSG00000151287.17,ENSMUSG00000026049
,ENSG00000231300.1,
ENSRNOG00000040376,ENSG00000211590.1,
,ENSG00000229761.1,
,ENSG00000234008.5,
ENSRNOG00000007430,ENSG00000149346.15,ENSMUSG00000027281
,ENSG00000214914.3,
,ENSG00000189089.5,
,ENSG00000200213.1,
ENSRNOG00000049911,ENSG00000159228.13,ENSMUSG00000082815
ENSRNOG00000049911,ENSG00000159228.13,ENSMUSG00000051483
ENSRNOG00000049693,ENSG00000159228.13,ENSMUSG00000082815
ENSRNOG00000049693,ENSG00000159228.13,ENSMUSG00000051483
,ENSG00000267716.1,
,ENSG00000267707.2,
,ENSG00000264475.1,
,ENSG00000263622.1,
,ENSG00000267620.1,
,ENSG00000279474.1,
,ENSG00000233324.1,
,ENSG00000261307.1,
ENSRNOG00000053114,ENSG00000178591.7,ENSMUSG00000074680
,ENSG00000267573.1,
,ENSG00000275827.1,
,ENSG00000278971.1,
,ENSG00000266213.1,
,ENSG00000215586.2,
,ENSG00000261194.2,
ENSRNOG00000071010,ENSG00000125845.7,ENSMUSG00000027358
,ENSG00000263733.1,
,ENSG00000264108.1,
,ENSG00000271702.1,
,ENSG00000236119.1,
ENSRNOG00000001701,ENSG00000159231.6,ENSMUSG00000022947
,ENSG00000233625.1,
ENSRNOG00000050946,ENSG00000125898.13,ENSMUSG00000027459
,ENSG00000228149.1,
ENSRNOG00000016516,ENSG00000197971.16,ENSMUSG00000041607
ENSRNOG00000002072,ENSG00000166979.13,ENSMUSG00000039903
ENSRNOG00000022894,ENSG00000134897.14,ENSMUSG00000026048
ENSRNOG00000022894,ENSG00000134897.14,ENSMUSG00000041684
ENSRNOG00000068937,ENSG00000173404.5,ENSMUSG00000068154
,ENSG00000271397.1,
ENSRNOG00000023384,ENSG00000185982.7,ENSMUSG00000049560
,ENSG00000236387.2,
,ENSG00000287213.1,
,ENSG00000125788.6,
,ENSG00000226644.5,
ENSRNOG00000008088,ENSG00000132640.15,ENSMUSG00000062098
,ENSG00000272542.1,
ENSRNOG00000018233,ENSG00000183087.15,ENSMUSG00000031451
ENSRNOG00000025239,ENSG00000136159.4,ENSMUSG00000033405
,ENSG00000229007.1,
ENSRNOG00000051715,ENSG00000252045.1,
,ENSG00000252950.1,
,ENSG00000276968.1,
ENSRNOG00000021399,ENSG00000159079.19,ENSMUSG00000022972
ENSRNOG00000017170,ENSG00000136146.15,ENSMUSG00000022109
,ENSG00000227663.1,
,ENSG00000213384.2,
ENSRNOG00000005438,ENSG00000125851.10,ENSMUSG00000027419
,ENSG00000224510.2,
,ENSG00000225131.2,
ENSRNOG00000014603,ENSG00000102683.8,ENSMUSG00000035296
ENSRNOG00000009836,ENSG00000139746.16,ENSMUSG00000022119
,ENSG00000088876.13,
,ENSG00000228433.2,
,ENSG00000238220.1,
,ENSG00000265417.1,
ENSRNOG00000010065,ENSG00000102780.17,ENSMUSG00000034731
,ENSG00000260747.1,
,ENSG00000265639.1,
,ENSG00000235698.1,
,ENSG00000264315.1,
ENSRNOG00000063262,ENSG00000101230.6,ENSMUSG00000074766
,ENSG00000265101.1,
,ENSG00000264644.1,
,ENSG00000264472.4,
,ENSG00000266181.1,
,ENSG00000170367.5,
ENSRNOG00000023412,ENSG00000134490.14,ENSMUSG00000049411
,ENSG00000230908.2,
,ENSG00000235208.2,
,ENSG00000271426.1,
,ENSG00000237256.1,
ENSRNOG00000031536,ENSG00000101463.6,ENSMUSG00000074736
ENSRNOG00000013374,ENSG00000242220.9,ENSMUSG00000055602
ENSRNOG00000013374,ENSG00000242220.9,ENSMUSG00000071322
ENSRNOG00000013374,ENSG00000242220.9,ENSMUSG00000052469
,ENSG00000235544.1,
,ENSG00000287561.1,
ENSRNOG00000011785,ENSG00000088930.8,ENSMUSG00000027433
ENSRNOG00000001555,ENSG00000154640.15,ENSMUSG00000022863
ENSRNOG00000004967,ENSG00000125870.11,ENSMUSG00000008333
,ENSG00000184900.16,ENSMUSG00000020265
,ENSG00000236168.1,
,ENSG00000236811.1,
,ENSG00000282949.1,
ENSRNOG00000006767,ENSG00000077984.6,ENSMUSG00000068129
ENSRNOG00000047563,ENSG00000154719.14,ENSMUSG00000022889
,ENSG00000279734.1,
,ENSG00000266586.1,
,ENSG00000264685.1,
ENSRNOG00000006795,ENSG00000101474.12,ENSMUSG00000033096
ENSRNOG00000015301,ENSG00000134759.14,ENSMUSG00000024271
ENSRNOG00000017481,ENSG00000136143.16,ENSMUSG00000022110
ENSRNOG00000005707,ENSG00000125864.14,ENSMUSG00000027420
ENSRNOG00000030930,ENSG00000155307.19,ENSMUSG00000022876
,ENSG00000233896.2,
,ENSG00000282921.1,
ENSRNOG00000047697,ENSG00000149435.12,ENSMUSG00000006345
,ENSG00000167390.8,
,ENSG00000170369.4,
,ENSG00000270001.1,
,ENSG00000228539.1,
ENSRNOG00000005924,ENSG00000125868.16,ENSMUSG00000015932
ENSRNOG00000026891,ENSG00000125868.16,ENSMUSG00000015932
,ENSG00000225203.2,
,ENSG00000286517.1,
,ENSG00000286852.1,
,ENSG00000228444.2,
,ENSG00000230902.1,
ENSRNOG00000054203,ENSG00000159263.16,ENSMUSG00000062713
,ENSG00000201793.1,
,ENSG00000218502.3,
ENSRNOG00000025094,ENSG00000169508.7,ENSMUSG00000051212
,ENSG00000270381.1,
ENSRNOG00000055553,ENSG00000199477.1,ENSMUSG00000065147
ENSRNOG00000055553,ENSG00000199477.1,ENSMUSG00000088410
,ENSG00000204555.3,
,ENSG00000228886.1,
,ENSG00000214455.4,
ENSRNOG00000006002,ENSG00000125834.13,ENSMUSG00000037885
ENSRNOG00000014598,ENSG00000139826.6,ENSMUSG00000040396
,ENSG00000277246.1,
,ENSG00000223177.1,
,ENSG00000283384.1,
,ENSG00000232087.1,
,ENSG00000278462.1,
ENSRNOG00000009512,ENSG00000139684.15,ENSMUSG00000021996
ENSRNOG00000052024,ENSG00000139684.15,ENSMUSG00000021996
,ENSG00000282911.1,
ENSRNOG00000005148,ENSG00000215397.4,ENSMUSG00000060257
ENSRNOG00000018288,ENSG00000198646.14,ENSMUSG00000038369
,ENSG00000237646.1,
,ENSG00000199806.1,
,ENSG00000270652.1,
,ENSG00000207416.1,
,ENSG00000215734.3,
ENSRNOG00000001684,ENSG00000183145.9,ENSMUSG00000022941
ENSRNOG00000056882,ENSG00000212136.1,ENSMUSG00000084466
ENSRNOG00000001194,ENSG00000160208.13,ENSMUSG00000058392
ENSRNOG00000010063,ENSG00000102468.11,ENSMUSG00000034997
,ENSG00000202151.1,
,ENSG00000238213.1,
,ENSG00000277549.1,
,ENSG00000223076.1,
,ENSG00000236608.1,
,ENSG00000279657.1,
ENSRNOG00000009034,ENSG00000083544.16,ENSMUSG00000022019
ENSRNOG00000049937,ENSG00000160209.19,ENSMUSG00000032788
ENSRNOG00000068407,ENSG00000160209.19,ENSMUSG00000032788
,ENSG00000207203.1,
ENSRNOG00000014155,ENSG00000133104.14,ENSMUSG00000036580
,ENSG00000286270.2,
ENSRNOG00000007525,ENSG00000088782.5,ENSMUSG00000027468
ENSRNOG00000004443,ENSG00000172296.13,ENSMUSG00000039092
,ENSG00000283069.1,
,ENSG00000236985.1,
,ENSG00000231015.1,
,ENSG00000282894.1,
ENSRNOG00000036900,ENSG00000215547.1,ENSMUSG00000074679
ENSRNOG00000038197,ENSG00000150637.9,ENSMUSG00000034028
,ENSG00000232595.1,
,ENSG00000230495.1,
ENSRNOG00000021262,ENSG00000089057.15,ENSMUSG00000027340
,ENSG00000232314.1,
ENSRNOG00000011511,ENSG00000102572.15,ENSMUSG00000063410
,ENSG00000273669.1,
,ENSG00000287693.1,
,ENSG00000264388.1,
,ENSG00000279678.1,
,ENSG00000265946.1,
ENSRNOG00000014866,ENSG00000197563.11,ENSMUSG00000056536
ENSRNOG00000005178,ENSG00000101435.5,ENSMUSG00000027445
ENSRNOG00000005178,ENSG00000101435.5,ENSMUSG00000027446
ENSRNOG00000005162,ENSG00000101435.5,ENSMUSG00000027445
ENSRNOG00000005162,ENSG00000101435.5,ENSMUSG00000027446
,ENSG00000283020.1,
,ENSG00000277581.1,
,ENSG00000274825.1,
,ENSG00000225956.1,
ENSRNOG00000015054,ENSG00000136161.13,ENSMUSG00000022106
,ENSG00000230324.1,
ENSRNOG00000004493,ENSG00000089123.16,ENSMUSG00000039033
,ENSG00000234030.1,
ENSRNOG00000031380,ENSG00000180205.4,ENSMUSG00000074594
ENSRNOG00000001203,ENSG00000160214.13,ENSMUSG00000061032
ENSRNOG00000053240,ENSG00000149639.15,ENSMUSG00000055485
ENSRNOG00000026067,ENSG00000180305.5,ENSMUSG00000070529
ENSRNOG00000015614,ENSG00000101445.10,ENSMUSG00000037754
ENSRNOG00000009209,ENSG00000178235.8,ENSMUSG00000075478
ENSRNOG00000009278,ENSG00000032742.18,ENSMUSG00000040040
,ENSG00000281460.1,
,ENSG00000286063.1,
,ENSG00000287983.1,
,ENSG00000223864.1,
,ENSG00000226543.3,
,ENSG00000261431.1,
ENSRNOG00000014310,ENSG00000125247.16,ENSMUSG00000041594
ENSRNOG00000015928,ENSG00000101452.15,ENSMUSG00000027655
ENSRNOG00000001205,ENSG00000160216.21,ENSMUSG00000001211
ENSRNOG00000009471,ENSG00000133106.15,ENSMUSG00000022014
ENSRNOG00000008146,ENSG00000124191.18,ENSMUSG00000074607
ENSRNOG00000014265,ENSG00000127863.16,ENSMUSG00000060548
,ENSG00000199598.1,
,ENSG00000252606.1,ENSMUSG00000088964
ENSRNOG00000023210,ENSG00000160218.13,ENSMUSG00000000374
,ENSG00000226769.1,
,ENSG00000224821.5,
ENSRNOG00000019203,ENSG00000064655.19,ENSMUSG00000017897
,ENSG00000232814.2,
ENSRNOG00000023991,ENSG00000139832.5,ENSMUSG00000031504
,ENSG00000275880.1,
ENSRNOG00000014526,ENSG00000134905.17,ENSMUSG00000056228
,ENSG00000213440.2,
